id,man_id,model_name,is_car,is_moto,is_spec
4779,361,125cc,FALSE,TRUE,FALSE
6138,380,125KVJ,FALSE,TRUE,FALSE
3074,265,125MX,FALSE,TRUE,FALSE
18101,1161,125R,FALSE,TRUE,FALSE
269,11,126,TRUE,FALSE,FALSE
270,11,127,TRUE,FALSE,FALSE
271,11,128,TRUE,FALSE,FALSE
1576,3,128,TRUE,FALSE,FALSE
3194,105,1290 Super Adventure,FALSE,TRUE,FALSE
3141,105,1290 Super Adventure R,FALSE,TRUE,FALSE
3142,105,1290 Super Adventure S,FALSE,TRUE,FALSE
3143,105,1290 Super Adventure T,FALSE,TRUE,FALSE
3144,105,1290 Super Duke GT,FALSE,TRUE,FALSE
3145,105,1290 Super Duke R,FALSE,TRUE,FALSE
2594,81,1299 Panigale,FALSE,TRUE,FALSE
11714,511,12MXT,FALSE,FALSE,TRUE
18425,1229,12X,FALSE,FALSE,TRUE
54,3,130,TRUE,FALSE,FALSE
272,11,130,TRUE,FALSE,FALSE
1029,38,130,TRUE,FALSE,FALSE
5636,115,130,FALSE,FALSE,TRUE
6532,197,130,FALSE,FALSE,TRUE
18845,99,130,FALSE,FALSE,TRUE
3725,314,130 City Rider,FALSE,TRUE,FALSE
16253,16,130 D-7E,FALSE,FALSE,TRUE
522,24,1300,TRUE,FALSE,FALSE
769,28,1300,TRUE,FALSE,FALSE
16249,16,1300,FALSE,FALSE,TRUE
6786,197,1304,FALSE,FALSE,TRUE
273,11,131,TRUE,FALSE,FALSE
4545,99,131,FALSE,FALSE,TRUE
4546,99,131H,FALSE,FALSE,TRUE
15641,110,131X,FALSE,FALSE,TRUE
274,11,132,TRUE,FALSE,FALSE
1014,37,133,TRUE,FALSE,FALSE
5637,115,133,FALSE,FALSE,TRUE
5638,115,133 super,FALSE,FALSE,TRUE
4549,99,133Г1,FALSE,FALSE,TRUE
4550,99,133Г2,FALSE,FALSE,TRUE
4552,99,133Г4,FALSE,FALSE,TRUE
4551,99,133ГЯ,FALSE,FALSE,TRUE
5639,115,134 C,FALSE,FALSE,TRUE
55,3,135,TRUE,FALSE,FALSE
1030,38,135,TRUE,FALSE,FALSE
5640,115,135,FALSE,FALSE,TRUE
16257,16,135 D-7,FALSE,FALSE,TRUE
4547,99,138,FALSE,FALSE,TRUE
952,34,14,TRUE,FALSE,FALSE
6686,45,14,TRUE,FALSE,FALSE
7725,461,14,FALSE,FALSE,TRUE
14729,71,14,FALSE,FALSE,TRUE
1176,43,140,TRUE,FALSE,FALSE
14709,71,140 / 140 AWD,FALSE,FALSE,TRUE
14713,71,140 / 140 AWD LVR - Tier 4 / Stage 5,FALSE,FALSE,TRUE
14717,71,140 GC / 140 GC AWD - Tier 4 / Stage 5,FALSE,FALSE,TRUE
3076,265,140 MX,FALSE,TRUE,FALSE
4064,331,140 R-Start,FALSE,TRUE,FALSE
5735,185,140-400 HP,FALSE,FALSE,TRUE
13221,1029,1400,FALSE,FALSE,TRUE
13225,1029,1400 X,FALSE,FALSE,TRUE
4776,355,1404,FALSE,FALSE,TRUE
13007,1003,1409,FALSE,FALSE,TRUE
15645,110,140X,FALSE,FALSE,TRUE
1,1,145,TRUE,FALSE,FALSE
2,1,146,TRUE,FALSE,FALSE
3,1,147,TRUE,FALSE,FALSE
953,34,15,TRUE,FALSE,FALSE
18229,26,15,FALSE,TRUE,FALSE
18701,1229,15 (Box Type),FALSE,FALSE,TRUE
18705,1229,15 (Side connection),FALSE,FALSE,TRUE
18709,1229,15 (Top Connection),FALSE,FALSE,TRUE
16261,16,15 L-7,FALSE,FALSE,TRUE
17917,65,15.232,FALSE,FALSE,TRUE
2347,222,150,FALSE,TRUE,FALSE
3377,277,150,FALSE,TRUE,FALSE
14721,71,150 / 150 AWD - Tier 4 / Stage 5,FALSE,FALSE,TRUE
4991,366,150 CC,FALSE,TRUE,FALSE
4079,331,150 Classic,FALSE,TRUE,FALSE
2668,252,150 Cross,FALSE,TRUE,FALSE
2503,236,150 Leader,FALSE,TRUE,FALSE
9591,309,150 SE Factory,FALSE,TRUE,FALSE
3195,105,150 SX,FALSE,TRUE,FALSE
3146,105,150 XC-W,FALSE,TRUE,FALSE
1843,5,1500,TRUE,FALSE,FALSE
6790,197,1504,FALSE,FALSE,TRUE
2504,236,150NK,FALSE,TRUE,FALSE
15649,110,150X,FALSE,FALSE,TRUE
7594,120,1523,FALSE,FALSE,TRUE
4,1,155,TRUE,FALSE,FALSE
18537,1229,155 IQ,FALSE,FALSE,TRUE
18569,1229,155 MR,FALSE,FALSE,TRUE
18613,1229,155 TN,FALSE,FALSE,TRUE
18649,1229,155 UW,FALSE,FALSE,TRUE
5,1,156,TRUE,FALSE,FALSE
6,1,159,TRUE,FALSE,FALSE
954,34,16,TRUE,FALSE,FALSE
14733,71,16,FALSE,FALSE,TRUE
6065,374,16/4 Veyron Concept,TRUE,FALSE,FALSE
14725,71,160 / 160 AWD - Tier 4 / Stage 5,FALSE,FALSE,TRUE
16265,16,160 D-7,FALSE,FALSE,TRUE
3077,265,160 MXR,FALSE,TRUE,FALSE
3078,265,160 PRO,FALSE,TRUE,FALSE
7,1,164,TRUE,FALSE,FALSE
1177,43,164,TRUE,FALSE,FALSE
19547,82,164,FALSE,FALSE,TRUE
6826,197,1654,FALSE,FALSE,TRUE
8,1,166,TRUE,FALSE,FALSE
15393,110,16C,FALSE,FALSE,TRUE
15473,110,16C-1,FALSE,FALSE,TRUE
955,34,17,TRUE,FALSE,FALSE
2513,128,175,FALSE,TRUE,FALSE
5248,126,175,FALSE,TRUE,FALSE
18541,1229,175 IQ,FALSE,FALSE,TRUE
18573,1229,175 MR,FALSE,FALSE,TRUE
18617,1229,175 TN,FALSE,FALSE,TRUE
18653,1229,175 UW,FALSE,FALSE,TRUE
956,34,18,TRUE,FALSE,FALSE
14737,71,18,FALSE,FALSE,TRUE
18877,65,18.224,FALSE,FALSE,TRUE
6402,65,18.272,FALSE,FALSE,TRUE
19551,65,18.36,FALSE,FALSE,TRUE
19226,65,18.463,FALSE,FALSE,TRUE
6067,374,18/3 Chiron Concept,TRUE,FALSE,FALSE
6066,374,18/4 Veyron Concept,TRUE,FALSE,FALSE
2514,128,180,FALSE,TRUE,FALSE
6794,197,1804,FALSE,FALSE,TRUE
4908,352,180S,FALSE,TRUE,FALSE
1146,42,181,TRUE,FALSE,FALSE
9215,25,1820,FALSE,FALSE,TRUE
4784,121,1825 B,FALSE,FALSE,TRUE
13447,25,1827,FALSE,FALSE,TRUE
4786,121,1835 C,FALSE,FALSE,TRUE
4788,121,1838,FALSE,FALSE,TRUE
4798,121,1840,FALSE,FALSE,TRUE
4548,99,18A,FALSE,FALSE,TRUE
19173,1265,18HP,FALSE,TRUE,FALSE
15397,110,18Z,FALSE,FALSE,TRUE
15477,110,18Z-1,FALSE,FALSE,TRUE
957,34,19,TRUE,FALSE,FALSE
1327,65,19,FALSE,FALSE,TRUE
5937,152,19&25 hp,FALSE,FALSE,TRUE
569,25,190,TRUE,FALSE,FALSE
13467,25,190C,TRUE,FALSE,FALSE
13471,25,190DC,TRUE,FALSE,FALSE
9219,25,1920,FALSE,FALSE,TRUE
1262,44,1922,TRUE,FALSE,FALSE
15401,110,19C,FALSE,FALSE,TRUE
15481,110,19C-1,FALSE,FALSE,TRUE
15405,110,"19C-1E	",FALSE,FALSE,TRUE
15461,110,19C-1E,FALSE,FALSE,TRUE
15821,110,1CX,FALSE,FALSE,TRUE
19181,1265,1HP Electric,FALSE,TRUE,FALSE
15513,110,1T-2,FALSE,FALSE,TRUE
15509,110,1TE,FALSE,FALSE,TRUE
18373,1209,2,TRUE,FALSE,FALSE
184,7,2 CV,TRUE,FALSE,FALSE
5244,158,2 DOOR,TRUE,FALSE,FALSE
8895,579,2.0 EF3,FALSE,FALSE,TRUE
5335,202,2.0 ton,FALSE,FALSE,TRUE
19145,1265,2.0HP,FALSE,TRUE,FALSE
19495,167,2.5,FALSE,FALSE,TRUE
5334,202,2.5 ton,FALSE,FALSE,TRUE
958,34,20,TRUE,FALSE,FALSE
1204,45,20,TRUE,FALSE,FALSE
5616,115,20,FALSE,FALSE,TRUE
7717,461,20,FALSE,FALSE,TRUE
16269,16,20 LA-7,FALSE,FALSE,TRUE
28,2,200,TRUE,FALSE,FALSE
570,25,200,TRUE,FALSE,FALSE
989,35,200,TRUE,FALSE,FALSE
1564,6,200,TRUE,FALSE,FALSE
2697,258,200,FALSE,TRUE,FALSE
3378,277,200,FALSE,TRUE,FALSE
4719,102,200,FALSE,FALSE,TRUE
3147,105,200 Duke,FALSE,TRUE,FALSE
3196,105,200 EXC,FALSE,TRUE,FALSE
2674,252,200 Supercross,FALSE,TRUE,FALSE
822,30,200 SX,TRUE,FALSE,FALSE
8489,541,200 Vario,FALSE,FALSE,TRUE
19232,62,2000,TRUE,FALSE,FALSE
8115,523,2000 ES,FALSE,TRUE,FALSE
990,35,2000-3500 Hatchback,TRUE,FALSE,FALSE
13011,1003,2007,FALSE,FALSE,TRUE
2086,32,2008,TRUE,FALSE,FALSE
12967,1003,2009,FALSE,FALSE,TRUE
4922,365,2025,FALSE,FALSE,TRUE
4914,365,2035 H,FALSE,FALSE,TRUE
908,32,204,TRUE,FALSE,FALSE
4913,365,2045,FALSE,FALSE,TRUE
4915,365,2045 H,FALSE,FALSE,TRUE
4919,365,2045 H T,FALSE,FALSE,TRUE
909,32,205,TRUE,FALSE,FALSE
4720,102,205,FALSE,FALSE,TRUE
4923,365,2050,FALSE,FALSE,TRUE
4930,365,2055,FALSE,FALSE,TRUE
4931,365,2055 H,FALSE,FALSE,TRUE
910,32,206,TRUE,FALSE,FALSE
4924,365,2065,FALSE,FALSE,TRUE
4932,365,2065 H T,FALSE,FALSE,TRUE
1549,32,207,TRUE,FALSE,FALSE
18329,25,207,FALSE,FALSE,TRUE
1387,74,208,TRUE,FALSE,FALSE
1548,25,208,TRUE,FALSE,TRUE
2085,32,208,TRUE,FALSE,FALSE
4920,365,2085 T S,FALSE,FALSE,TRUE
959,34,21,TRUE,FALSE,FALSE
1205,45,21,TRUE,FALSE,FALSE
18713,1229,21 (Box Type),FALSE,FALSE,TRUE
18717,1229,21 (Side Connection),FALSE,FALSE,TRUE
18721,1229,21 (Top Connection),FALSE,FALSE,TRUE
1547,25,210,TRUE,FALSE,TRUE
3092,106,210 Automatic (Babetta),FALSE,TRUE,FALSE
1263,44,2101,TRUE,FALSE,FALSE
1264,44,2102,TRUE,FALSE,FALSE
1265,44,2103,TRUE,FALSE,FALSE
1266,44,2104,TRUE,FALSE,FALSE
1267,44,2105,TRUE,FALSE,FALSE
1268,44,2106,TRUE,FALSE,FALSE
1269,44,2107,TRUE,FALSE,FALSE
1270,44,2108,TRUE,FALSE,FALSE
1271,44,2109,TRUE,FALSE,FALSE
1272,44,21099,TRUE,FALSE,FALSE
6378,198,211 D-4,FALSE,FALSE,TRUE
1273,44,2110,TRUE,FALSE,FALSE
1274,44,2111,TRUE,FALSE,FALSE
1275,44,2112,TRUE,FALSE,FALSE
1276,44,2113,TRUE,FALSE,FALSE
1277,44,2114,TRUE,FALSE,FALSE
1278,44,2115,TRUE,FALSE,FALSE
1279,44,2120,TRUE,FALSE,FALSE
1280,44,2121 (Niva),TRUE,FALSE,FALSE
1281,44,2123,TRUE,FALSE,FALSE
19029,1249,2125,TRUE,FALSE,FALSE
19033,1249,21251,TRUE,FALSE,FALSE
1954,35,213,TRUE,FALSE,FALSE
1282,44,2131,TRUE,FALSE,FALSE
1779,3,214,TRUE,FALSE,FALSE
1955,35,214,TRUE,FALSE,FALSE
1245,48,2140,TRUE,FALSE,FALSE
1246,48,2141,TRUE,FALSE,FALSE
18545,1229,215 IQ,FALSE,FALSE,TRUE
18577,1229,215 MR,FALSE,FALSE,TRUE
18657,1229,215 UW,FALSE,FALSE,TRUE
1780,3,216,TRUE,FALSE,FALSE
1956,35,216,TRUE,FALSE,FALSE
1781,3,218,TRUE,FALSE,FALSE
1957,35,218,TRUE,FALSE,FALSE
1206,45,22,TRUE,FALSE,FALSE
5732,185,22.4-65.9 HP,FALSE,FALSE,TRUE
571,25,220,TRUE,FALSE,FALSE
1782,3,220,TRUE,FALSE,FALSE
1958,35,220,TRUE,FALSE,FALSE
13869,1073,220 SMi,FALSE,FALSE,TRUE
13873,1073,220 SMi 3.8,FALSE,FALSE,TRUE
991,35,2200-3500,TRUE,FALSE,FALSE
6798,197,2204,FALSE,FALSE,TRUE
13148,95,2206,FALSE,FALSE,TRUE
15653,110,220X,FALSE,FALSE,TRUE
1207,45,2217,TRUE,FALSE,TRUE
1208,45,22171,TRUE,FALSE,TRUE
1209,45,22177,TRUE,FALSE,TRUE
1417,75,222,TRUE,FALSE,FALSE
1418,75,224,TRUE,FALSE,FALSE
1783,3,225,TRUE,FALSE,FALSE
14897,71,226D3,FALSE,FALSE,TRUE
4378,346,227,FALSE,FALSE,TRUE
1419,75,228,TRUE,FALSE,FALSE
1784,3,228,TRUE,FALSE,FALSE
1328,65,23,FALSE,FALSE,TRUE
5617,115,23,FALSE,FALSE,TRUE
572,25,230,TRUE,FALSE,FALSE
10726,3,230i,TRUE,FALSE,FALSE
1210,45,2310,FALSE,FALSE,TRUE
1283,44,2329,TRUE,FALSE,FALSE
1247,48,2335,TRUE,FALSE,FALSE
4721,102,236,FALSE,FALSE,TRUE
14901,71,236D3,FALSE,FALSE,TRUE
275,11,238,TRUE,FALSE,FALSE
4722,102,238,FALSE,FALSE,TRUE
14857,71,239D3,FALSE,FALSE,TRUE
5127,131,23X-4Z,FALSE,FALSE,TRUE
1211,45,24,TRUE,FALSE,TRUE
12935,1003,24,FALSE,FALSE,TRUE
14741,71,24,FALSE,FALSE,TRUE
5938,152,24 hp,FALSE,FALSE,TRUE
573,25,240,TRUE,FALSE,FALSE
1178,43,240,TRUE,FALSE,FALSE
8429,537,240Z,TRUE,FALSE,FALSE
276,11,242,TRUE,FALSE,FALSE
14905,71,242D3,FALSE,FALSE,TRUE
15657,110,245XR,FALSE,FALSE,TRUE
1388,74,246,TRUE,FALSE,FALSE
14909,71,246D3,FALSE,FALSE,TRUE
14861,71,249D3,FALSE,FALSE,TRUE
19177,1265,24HP,FALSE,TRUE,FALSE
960,34,25,TRUE,FALSE,FALSE
992,35,25,TRUE,FALSE,FALSE
1329,65,25,FALSE,FALSE,TRUE
5618,115,25,FALSE,FALSE,TRUE
17965,1149,25,FALSE,FALSE,TRUE
5939,152,25 hp,FALSE,FALSE,TRUE
16273,16,25 L-7,FALSE,FALSE,TRUE
15801,110,25 RANGE,FALSE,FALSE,TRUE
18429,1229,25 ST (Side Connection),FALSE,FALSE,TRUE
18433,1229,25 ST (Top Connection),FALSE,FALSE,TRUE
18621,1229,25 UW,FALSE,FALSE,TRUE
574,25,250,TRUE,FALSE,FALSE
1389,74,250,TRUE,FALSE,FALSE
2515,128,250,FALSE,TRUE,FALSE
3079,106,250,FALSE,TRUE,FALSE
4636,108,250,FALSE,FALSE,TRUE
6770,197,250,FALSE,FALSE,TRUE
7524,448,250,FALSE,FALSE,TRUE
8309,525,250,FALSE,TRUE,FALSE
3148,105,250 Duke,FALSE,TRUE,FALSE
3726,314,250 Enduro,FALSE,TRUE,FALSE
3149,105,250 EXC,FALSE,TRUE,FALSE
3150,105,250 EXC F,FALSE,TRUE,FALSE
2356,223,250 GS,FALSE,TRUE,FALSE
3093,106,250 Master Tempo,FALSE,TRUE,FALSE
2699,258,250 NGR,FALSE,TRUE,FALSE
3746,40,250 SB,FALSE,TRUE,FALSE
9583,309,250 SE Factory,FALSE,TRUE,FALSE
9567,309,250 SEF Factory,FALSE,TRUE,FALSE
9611,309,250 ST Factory Replika,FALSE,TRUE,FALSE
9603,309,250 ST-R Racing AL,FALSE,TRUE,FALSE
3151,105,250 SX,FALSE,TRUE,FALSE
3152,105,250 SX F,FALSE,TRUE,FALSE
3210,61,250 TR,FALSE,TRUE,FALSE
3466,181,250 TS,FALSE,TRUE,FALSE
1842,5,2500,TRUE,FALSE,FALSE
2505,236,250NK,FALSE,TRUE,FALSE
5931,204,2513GT,FALSE,FALSE,TRUE
3467,181,254,FALSE,TRUE,FALSE
4635,143,254,FALSE,FALSE,TRUE
6414,197,254,FALSE,FALSE,TRUE
6521,197,254N,FALSE,FALSE,TRUE
5712,108,255,FALSE,FALSE,TRUE
14869,71,255,FALSE,FALSE,TRUE
18549,1229,255 IQ,FALSE,FALSE,TRUE
18581,1229,255 MR,FALSE,FALSE,TRUE
18497,1229,255 ST,FALSE,FALSE,TRUE
18661,1229,255 UW,FALSE,FALSE,TRUE
5713,108,256,FALSE,FALSE,TRUE
7516,448,256,FALSE,FALSE,TRUE
14865,71,259D3,FALSE,FALSE,TRUE
15445,110,25Z,FALSE,FALSE,TRUE
15453,110,25Z-1,FALSE,FALSE,TRUE
1330,65,26,FALSE,FALSE,TRUE
8131,523,26 Express,FALSE,TRUE,FALSE
17921,65,26.44,FALSE,FALSE,TRUE
575,25,260,TRUE,FALSE,FALSE
1179,43,260,TRUE,FALSE,FALSE
5714,108,260,FALSE,FALSE,TRUE
7528,448,260,FALSE,FALSE,TRUE
19563,1283,260 Graphite Ultimate Hubbett,FALSE,FALSE,TRUE
13885,1073,260 SXi,FALSE,FALSE,TRUE
15885,1089,260-F 950 JOULE,FALSE,FALSE,TRUE
15877,1089,260-S,FALSE,FALSE,TRUE
14913,71,262D3,FALSE,FALSE,TRUE
14873,71,265,FALSE,FALSE,TRUE
15449,110,26C,FALSE,FALSE,TRUE
15457,110,26C-1,FALSE,FALSE,TRUE
15805,110,27 RANGE,FALSE,FALSE,TRUE
576,25,270,TRUE,FALSE,FALSE
1212,45,2704,FALSE,FALSE,TRUE
1213,45,2705,TRUE,FALSE,TRUE
1214,45,27057,TRUE,FALSE,TRUE
1215,45,2707,TRUE,FALSE,TRUE
19017,1249,2715,TRUE,FALSE,TRUE
19021,1249,27151,TRUE,FALSE,TRUE
19025,1249,27156,TRUE,FALSE,TRUE
1216,45,27181,TRUE,FALSE,TRUE
14917,71,272D3,FALSE,FALSE,TRUE
14921,71,272D3 XE,FALSE,FALSE,TRUE
1217,45,274711,TRUE,FALSE,TRUE
1390,74,275,TRUE,FALSE,FALSE
1218,45,2751,FALSE,FALSE,TRUE
1219,45,2752,TRUE,FALSE,TRUE
1220,45,27527,TRUE,FALSE,FALSE
1221,45,27573,TRUE,FALSE,TRUE
1222,45,278402,FALSE,FALSE,TRUE
16409,16,27950V,FALSE,FALSE,TRUE
14877,71,279D3,FALSE,FALSE,TRUE
8271,523,28 Express,FALSE,TRUE,FALSE
577,25,280,TRUE,FALSE,FALSE
13877,1073,280 SMi,FALSE,FALSE,TRUE
823,30,280 ZX,TRUE,FALSE,FALSE
8119,523,2800,FALSE,TRUE,FALSE
8433,537,280Z,TRUE,FALSE,FALSE
8437,537,280ZX,TRUE,FALSE,FALSE
18553,1229,285 IQ,FALSE,FALSE,TRUE
18585,1229,285 MR,FALSE,FALSE,TRUE
18501,1229,285 ST,FALSE,FALSE,TRUE
18665,1229,285 UW,FALSE,FALSE,TRUE
1391,74,288,TRUE,FALSE,FALSE
14881,71,289D3,FALSE,FALSE,TRUE
578,25,290,TRUE,FALSE,FALSE
19255,74,296 GTB,TRUE,FALSE,FALSE
14885,71,299D3,FALSE,FALSE,TRUE
14889,71,299D3 XE,FALSE,FALSE,TRUE
14893,71,299D3 XE Land Management,FALSE,FALSE,TRUE
5146,131,29A-3R&29D-3R,FALSE,FALSE,TRUE
4434,346,2LTLZ45E,FALSE,FALSE,TRUE
4435,346,2LTLZ60,FALSE,FALSE,TRUE
4335,166,3,TRUE,FALSE,FALSE
18377,1209,3,TRUE,FALSE,FALSE
3499,284,3 1/2,FALSE,TRUE,FALSE
8899,579,3.0 DF,FALSE,FALSE,TRUE
5337,202,3.0 ton,FALSE,FALSE,TRUE
3428,282,3.112,FALSE,TRUE,FALSE
8903,579,3.5 DF,FALSE,FALSE,TRUE
5336,202,3.5 ton,FALSE,FALSE,TRUE
19149,1265,3.5HP,FALSE,TRUE,FALSE
19153,1265,3.6HP,FALSE,TRUE,FALSE
961,34,30,TRUE,FALSE,FALSE
5619,115,30,FALSE,FALSE,TRUE
18725,1229,30 (Box Type),FALSE,FALSE,TRUE
18729,1229,30 (Side Connection),FALSE,FALSE,TRUE
18733,1229,30 (Top Connection),FALSE,FALSE,TRUE
16281,16,30 L-7,FALSE,FALSE,TRUE
15813,110,30 RANGE,FALSE,FALSE,TRUE
15809,110,30-19E,FALSE,FALSE,TRUE
5940,152,30-48 hp,FALSE,FALSE,TRUE
165,6,300,TRUE,FALSE,FALSE
579,25,300,TRUE,FALSE,FALSE
8313,525,300,FALSE,TRUE,FALSE
2675,252,300 Enduro,FALSE,TRUE,FALSE
3153,105,300 EXC,FALSE,TRUE,FALSE
3154,105,300 EXC F,FALSE,TRUE,FALSE
2669,252,300 MC Enduro,FALSE,TRUE,FALSE
18093,1161,300 Rally,FALSE,TRUE,FALSE
9587,309,300 SE Factory,FALSE,TRUE,FALSE
9571,309,300 SEF Factory,FALSE,TRUE,FALSE
9607,309,300 ST Factory Replika,FALSE,TRUE,FALSE
9599,309,300 ST-R Racing AL,FALSE,TRUE,FALSE
8493,541,300 Vario,FALSE,FALSE,TRUE
824,30,300 ZX,TRUE,FALSE,FALSE
2676,252,300 Сross,FALSE,TRUE,FALSE
15881,1089,300-F 950/1200 JOULE,FALSE,FALSE,TRUE
14441,71,300.9D,FALSE,FALSE,TRUE
14445,71,300.9D VPS & HPU300,FALSE,FALSE,TRUE
774,29,3000 GT,TRUE,FALSE,FALSE
15849,1081,3000l,FALSE,FALSE,TRUE
2087,32,3008,TRUE,FALSE,FALSE
18097,1161,300AC,FALSE,TRUE,FALSE
18085,1161,300ACX,FALSE,TRUE,FALSE
18089,1161,300DS,FALSE,TRUE,FALSE
7797,236,300NK,FALSE,TRUE,FALSE
8377,236,300SR,FALSE,TRUE,FALSE
2084,32,301,TRUE,FALSE,FALSE
14449,71,301.7 CR,FALSE,FALSE,TRUE
14453,71,301.8,FALSE,FALSE,TRUE
14457,71,302 CR,FALSE,FALSE,TRUE
14461,71,302.7 CR,FALSE,FALSE,TRUE
5932,204,3023GT,FALSE,FALSE,TRUE
4608,352,302R,FALSE,TRUE,FALSE
14465,71,303 CR,FALSE,FALSE,TRUE
911,32,304,TRUE,FALSE,FALSE
6522,197,304,FALSE,FALSE,TRUE
6533,146,304,TRUE,FALSE,TRUE
14469,71,304,FALSE,FALSE,TRUE
912,32,305,TRUE,FALSE,FALSE
6367,71,305,FALSE,FALSE,TRUE
14473,71,305 CR,FALSE,FALSE,TRUE
913,32,306,TRUE,FALSE,FALSE
14477,71,306 CR,FALSE,FALSE,TRUE
4925,365,3065,FALSE,FALSE,TRUE
914,32,307,TRUE,FALSE,FALSE
6368,71,307,FALSE,FALSE,TRUE
14481,71,307.5,FALSE,FALSE,TRUE
1392,74,308,TRUE,FALSE,FALSE
1550,32,308,TRUE,FALSE,FALSE
18313,25,308,FALSE,FALSE,TRUE
8733,25,308 CDI,TRUE,FALSE,FALSE
14485,71,308 CR,FALSE,FALSE,TRUE
14489,71,308 CR VAB,FALSE,FALSE,TRUE
4933,365,3085,FALSE,FALSE,TRUE
915,32,309,TRUE,FALSE,FALSE
18321,25,309,FALSE,FALSE,TRUE
14493,71,309 CR,FALSE,FALSE,TRUE
14497,71,309 CR VAB,FALSE,FALSE,TRUE
7709,120,310,FALSE,FALSE,TRUE
14501,71,310,FALSE,FALSE,TRUE
1223,45,3102,TRUE,FALSE,TRUE
1224,45,310221,TRUE,FALSE,FALSE
1225,45,31029,TRUE,FALSE,FALSE
7542,120,311,FALSE,FALSE,TRUE
1226,45,3110,TRUE,FALSE,FALSE
1227,45,31105,TRUE,FALSE,FALSE
1228,45,3111,TRUE,FALSE,FALSE
6369,71,312,FALSE,FALSE,TRUE
14509,71,313,FALSE,FALSE,TRUE
14505,71,313 GC - Tier 4 / Stage V,FALSE,FALSE,TRUE
60,3,315,TRUE,FALSE,FALSE
14517,71,315,FALSE,FALSE,TRUE
14513,71,315 GC,FALSE,FALSE,TRUE
5926,204,3150SUB750,FALSE,FALSE,TRUE
13151,95,3151,TRUE,FALSE,TRUE
2138,95,31514,FALSE,FALSE,TRUE
61,3,316,TRUE,FALSE,FALSE
13175,95,3160,FALSE,FALSE,TRUE
14521,71,317,FALSE,FALSE,TRUE
14525,71,317 GC,FALSE,FALSE,TRUE
62,3,318,TRUE,FALSE,FALSE
63,3,320,TRUE,FALSE,FALSE
580,25,320,TRUE,FALSE,FALSE
9323,77,320,TRUE,FALSE,FALSE
14529,71,320 - Tier 4 / Stage V,FALSE,FALSE,TRUE
2365,71,320 CL,FALSE,FALSE,TRUE
6371,71,320 D,FALSE,FALSE,TRUE
2226,3,320 Gran Turismo,TRUE,FALSE,FALSE
7546,120,320.4M,FALSE,FALSE,TRUE
1420,75,3200,TRUE,FALSE,FALSE
5927,204,3205SUB750,FALSE,FALSE,TRUE
1229,45,3221,TRUE,FALSE,TRUE
1230,45,32213,TRUE,FALSE,TRUE
1231,45,322132,TRUE,FALSE,TRUE
1232,45,32214,TRUE,FALSE,TRUE
1233,45,32217,TRUE,FALSE,TRUE
1234,45,322173,TRUE,FALSE,TRUE
64,3,323,TRUE,FALSE,FALSE
523,24,323,TRUE,FALSE,FALSE
14533,71,323 - Tier 4 / Stage V,FALSE,FALSE,TRUE
65,3,324,TRUE,FALSE,FALSE
5973,345,324,FALSE,FALSE,TRUE
6818,197,324,FALSE,FALSE,TRUE
66,3,325,TRUE,FALSE,FALSE
14537,71,325 - Tier 4 / Stage V,FALSE,FALSE,TRUE
5928,204,3250SUB750,FALSE,FALSE,TRUE
5929,204,3251STB1000,FALSE,FALSE,TRUE
5930,204,3251STB1300,FALSE,FALSE,TRUE
2217,206,325P12H,FALSE,FALSE,TRUE
14541,71,326 - Tier 4 / Stage V,FALSE,FALSE,TRUE
67,3,328,TRUE,FALSE,FALSE
1393,74,328,TRUE,FALSE,FALSE
6370,71,329 D,FALSE,FALSE,TRUE
10,1,33,TRUE,FALSE,FALSE
16285,16,33 D-7E,FALSE,FALSE,TRUE
8275,523,33 Express,FALSE,TRUE,FALSE
68,3,330,TRUE,FALSE,FALSE
1394,74,330,TRUE,FALSE,FALSE
14549,71,330 - Tier 4 / Stage V,FALSE,FALSE,TRUE
14545,71,330 GC - Tier 4 / Stage V,FALSE,FALSE,TRUE
8123,523,3300,FALSE,TRUE,FALSE
1235,45,3302,FALSE,FALSE,TRUE
1236,45,330202,FALSE,FALSE,TRUE
1237,45,33021,FALSE,FALSE,TRUE
1238,45,33023,FALSE,FALSE,TRUE
1239,45,33027,FALSE,FALSE,TRUE
1240,45,330273,FALSE,FALSE,TRUE
13163,95,3303,FALSE,FALSE,TRUE
13172,95,33036,FALSE,FALSE,TRUE
1241,45,3308,FALSE,FALSE,TRUE
1242,45,33081,FALSE,FALSE,TRUE
2198,162,330EV,TRUE,FALSE,FALSE
4425,346,333,FALSE,FALSE,TRUE
69,3,335,TRUE,FALSE,FALSE
14553,71,335 - Tier 4 / Stage V,FALSE,FALSE,TRUE
9423,132,336,FALSE,FALSE,TRUE
14569,71,336 -Tier 4 / Stage V,FALSE,FALSE,TRUE
2230,3,340,TRUE,FALSE,FALSE
4426,346,340,FALSE,FALSE,TRUE
14565,71,340 - Tier 4 / Stage V,FALSE,FALSE,TRUE
15873,1085,340 G,FALSE,FALSE,TRUE
14597,71,340 Long Reach,FALSE,FALSE,TRUE
14581,71,340 Straight Boom,FALSE,FALSE,TRUE
14589,71,340 UHD,FALSE,FALSE,TRUE
1180,43,340-360,TRUE,FALSE,FALSE
15305,394,3411,FALSE,FALSE,TRUE
